Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 05:45,FALSE,,17/09/2024 05:45,22.92857288,0,0,0.204905235,90,0,FALSE,220,0,0.9,1.176,TRUE,FALSE,Residential,"10.525053,7.418423",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 06:00,FALSE,,17/09/2024 06:00,22.3831779,0,0,0.204905235,90,0,FALSE,220,0,0.9,1.177,TRUE,FALSE,Residential,"10.525053,7.418424",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 06:15,FALSE,,17/09/2024 06:15,21.48203662,19.62093877,0,0.204905235,90,0,FALSE,220,0,0.9,1.178,TRUE,FALSE,Residential,"10.525053,7.418425",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 06:30,FALSE,,17/09/2024 06:30,21,39.15785767,0,0.209810469,90,0,FALSE,220,0,0.9,1.179,TRUE,FALSE,Residential,"10.525053,7.418426",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 06:45,FALSE,,17/09/2024 06:45,21,58.5270966,0,0.219599934,90,0,FALSE,220,0,0.9,1.18,TRUE,FALSE,Residential,"10.525053,7.418427",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 07:00,FALSE,,17/09/2024 07:00,21.58237971,77.64571353,0,0.234231708,90,0,FALSE,220,0,0.9,1.181,TRUE,FALSE,Residential,"10.525053,7.418428",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 07:15,FALSE,,17/09/2024 07:15,22.02631971,96.43183959,0,0.253643136,90,0,FALSE,220,0,0.9,1.182,TRUE,FALSE,Residential,"10.525053,7.418429",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 07:30,FALSE,,17/09/2024 07:30,21.95556586,114.8050297,0,0.277751096,90,0,FALSE,220,0,0.9,1.183,FALSE,FALSE,Residential,"10.525053,7.418430",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 07:45,TRUE,17/09/2024 07:45,,22.34459222,132.6866071,0.531017871,0.306452354,90,0.531017871,FALSE,220,2.413717593,0.9,1.184,TRUE,FALSE,Residential,"10.525053,7.418431",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 08:00,FALSE,,17/09/2024 08:00,22.68069007,150,0,0.206869538,90,0,FALSE,220,0,0.9,1.185,TRUE,FALSE,Residential,"10.525053,7.418432",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 08:15,FALSE,,17/09/2024 08:15,23.59597368,166.6710699,0,0.244369538,90,0,FALSE,220,0,0.9,1.186,TRUE,FALSE,Residential,"10.525053,7.418433",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 08:30,FALSE,,17/09/2024 08:30,22.75169073,182.6284287,0,0.286037305,90,0,FALSE,220,0,0.9,1.187,FALSE,FALSE,Residential,"10.525053,7.418434",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 08:45,TRUE,17/09/2024 08:45,,22.61551862,197.8037445,0.382793593,0.331694412,90,0.382793593,FALSE,220,1.739970878,0.9,1.188,TRUE,FALSE,Residential,"10.525053,7.418435",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 09:00,FALSE,,17/09/2024 09:00,22.39734341,212.1320344,0,0.28544695,90,0,FALSE,220,0,0.9,1.189,FALSE,FALSE,Residential,"10.525053,7.418436",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 09:15,TRUE,17/09/2024 09:15,,22.87561591,225.5519422,0.512643299,0.338479959,90,0.512643299,FALSE,220,2.330196813,0.9,1.19,TRUE,FALSE,Residential,"10.525053,7.418437",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 09:30,FALSE,,17/09/2024 09:30,22.59259212,238.0060021,0,0.26670712,90,0,FALSE,220,0,0.9,1.191,FALSE,FALSE,Residential,"10.525053,7.418438",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 09:45,TRUE,17/09/2024 09:45,,22.41731332,249.4408837,0.349070671,0.32620862,90,0.349070671,FALSE,220,1.586684869,0.9,1.192,FALSE,FALSE,Residential,"10.525053,7.418439",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 10:00,TRUE,17/09/2024 10:00,,23.25791421,259.8076211,0.505290894,0.301301173,90,0.505290894,FALSE,220,2.296776792,0.9,1.193,TRUE,FALSE,Residential,"10.525053,7.418440",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 10:15,FALSE,,17/09/2024 10:15,23.85351798,269.0618225,0,0.239930355,90,0,FALSE,220,0,0.9,1.194,FALSE,FALSE,Residential,"10.525053,7.418441",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 10:30,TRUE,17/09/2024 10:30,,23.65455448,277.1638598,0.489080061,0.307195811,90,0.489080061,FALSE,220,2.223091188,0.9,1.195,TRUE,FALSE,Residential,"10.525053,7.418442",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 10:45,FALSE,,17/09/2024 10:45,23.81101417,284.0790388,0,0.25421676,90,0,FALSE,220,0,0.9,1.196,FALSE,FALSE,Residential,"10.525053,7.418443",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 11:00,TRUE,17/09/2024 11:00,,24.39986764,289.7777479,0.309970549,0.32523652,90,0.309970549,FALSE,220,1.408957041,0.9,1.197,FALSE,FALSE,Residential,"10.525053,7.418444",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 11:15,TRUE,17/09/2024 11:15,,24.0261957,294.2355841,0.593353808,0.32018832,90,0.593353808,FALSE,220,2.697062763,0.9,1.198,TRUE,FALSE,Residential,"10.525053,7.418445",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 11:30,FALSE,,17/09/2024 11:30,23.34962498,297.4334584,0,0.245408764,90,0,FALSE,220,0,0.9,1.199,FALSE,FALSE,Residential,"10.525053,7.418446",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 11:45,TRUE,17/09/2024 11:45,,24.17582032,299.357677,0.252065724,0.319767128,90,0.252065724,FALSE,220,1.14575329,0.9,1.2,FALSE,FALSE,Residential,"10.525053,7.418447",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 12:00,TRUE,17/09/2024 12:00,,23.27418978,300,0.452283703,0.331590117,90,0.452283703,FALSE,220,2.055835014,0.9,1.201,TRUE,FALSE,Residential,"10.525053,7.418448",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 12:15,FALSE,,17/09/2024 12:15,23.51128626,299.357677,0,0.293519191,90,0,FALSE,220,0,0.9,1.202,FALSE,FALSE,Residential,"10.525053,7.418449",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 12:30,TRUE,17/09/2024 12:30,,22.93595585,297.4334584,0.487657163,0.36835861,90,0.487657163,FALSE,220,2.216623468,0.9,1.203,FALSE,FALSE,Residential,"10.525053,7.418450",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 12:45,TRUE,17/09/2024 12:45,,22.46714901,294.2355841,0.546557601,0.320802684,90,0.546557601,FALSE,220,2.484352731,0.9,1.204,TRUE,FALSE,Residential,"10.525053,7.418451",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 13:00,FALSE,,17/09/2024 13:00,22.38125239,289.7777479,0,0.25772218,90,0,FALSE,220,0,0.9,1.205,FALSE,FALSE,Residential,"10.525053,7.418452",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 13:15,TRUE,17/09/2024 13:15,,22.316216,284.0790388,0.20505969,0.330166617,90,0.20505969,FALSE,220,0.932089498,0.9,1.206,FALSE,FALSE,Residential,"10.525053,7.418453",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 13:30,TRUE,17/09/2024 13:30,,23.01448081,277.1638598,0.569485193,0.349921454,90,0.569485193,FALSE,220,2.588569057,0.9,1.207,TRUE,FALSE,Residential,"10.525053,7.418454",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 13:45,FALSE,,17/09/2024 13:45,23.22625561,269.0618225,0,0.276841121,90,0,FALSE,220,0,0.9,1.208,FALSE,FALSE,Residential,"10.525053,7.418455",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 14:00,TRUE,17/09/2024 14:00,,23.08991991,259.8076211,0.525823428,0.344106576,90,0.525823428,FALSE,220,2.390106492,0.9,1.209,TRUE,FALSE,Residential,"10.525053,7.418456",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 14:15,FALSE,,17/09/2024 14:15,23.70075852,249.4408837,0,0.277602625,90,0,FALSE,220,0,0.9,1.21,FALSE,FALSE,Residential,"10.525053,7.418457",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 14:30,TRUE,17/09/2024 14:30,,23.00767178,238.0060021,0.394867784,0.339962846,90,0.394867784,FALSE,220,1.794853563,0.9,1.211,FALSE,FALSE,Residential,"10.525053,7.418458",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 14:45,TRUE,17/09/2024 14:45,,22.71700227,225.5519422,0.277421175,0.3007474,90,0.277421175,FALSE,220,1.261005341,0.9,1.212,TRUE,FALSE,Residential,"10.525053,7.418459",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 15:00,FALSE,,17/09/2024 15:00,22.66270539,212.1320344,0,0.287780092,90,0,FALSE,220,0,0.9,1.213,FALSE,FALSE,Residential,"10.525053,7.418460",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 15:15,TRUE,17/09/2024 15:15,,21.91146363,197.8037445,0.412375653,0.340813101,90,0.412375653,FALSE,220,1.874434787,0.9,1.214,TRUE,FALSE,Residential,"10.525053,7.418461",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 15:30,FALSE,,17/09/2024 15:30,21.33761869,182.6284287,0,0.287170123,90,0,FALSE,220,0,0.9,1.215,FALSE,FALSE,Residential,"10.525053,7.418462",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 15:45,TRUE,17/09/2024 15:45,,21,166.6710699,0.37235172,0.332827231,90,0.37235172,FALSE,220,1.69250782,0.9,1.216,TRUE,FALSE,Residential,"10.525053,7.418463",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 16:00,FALSE,,17/09/2024 16:00,21.16087611,150,0,0.281407068,90,0,FALSE,220,0,0.9,1.217,FALSE,FALSE,Residential,"10.525053,7.418464",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 16:15,TRUE,17/09/2024 16:15,,21,132.6866071,0.53998145,0.318907068,90,0.53998145,FALSE,220,2.454461138,0.9,1.218,TRUE,FALSE,Residential,"10.525053,7.418465",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 16:30,FALSE,,17/09/2024 16:30,21.43093451,114.8050297,0,0.217083357,90,0,FALSE,220,0,0.9,1.219,TRUE,FALSE,Residential,"10.525053,7.418466",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 16:45,FALSE,,17/09/2024 16:45,22.30037084,96.43183959,0,0.245784615,90,0,FALSE,220,0,0.9,1.22,TRUE,FALSE,Residential,"10.525053,7.418467",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 17:00,FALSE,,17/09/2024 17:00,21.40390799,77.64571353,0,0.269892574,90,0,FALSE,220,0,0.9,1.221,TRUE,FALSE,Residential,"10.525053,7.418468",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 17:15,FALSE,,17/09/2024 17:15,21.42944739,58.5270966,0,0.289304003,90,0,FALSE,220,0,0.9,1.222,FALSE,FALSE,Residential,"10.525053,7.418469",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 17:30,TRUE,17/09/2024 17:30,,21.44746314,39.15785767,0.26891028,0.303935777,90,0.26891028,FALSE,220,1.222319454,0.9,1.223,TRUE,FALSE,Residential,"10.525053,7.418470",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 17:45,FALSE,,17/09/2024 17:45,21,19.62093877,0,0.246497671,90,0,FALSE,220,0,0.9,1.224,TRUE,FALSE,Residential,"10.525053,7.418471",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 18:00,FALSE,,17/09/2024 18:00,21,3.67E-14,0,0.251402906,90,0,FALSE,220,0,0.9,1.225,TRUE,FALSE,Residential,"10.525053,7.418472",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 18:15,FALSE,,17/09/2024 18:15,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.226,TRUE,FALSE,Residential,"10.525053,7.418473",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 18:30,FALSE,,17/09/2024 18:30,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.227,TRUE,FALSE,Residential,"10.525053,7.418474",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 18:45,FALSE,,17/09/2024 18:45,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.228,TRUE,FALSE,Residential,"10.525053,7.418475",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 19:00,FALSE,,17/09/2024 19:00,21.40034768,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.229,TRUE,FALSE,Residential,"10.525053,7.418476",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 19:15,FALSE,,17/09/2024 19:15,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.23,TRUE,FALSE,Residential,"10.525053,7.418477",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 19:30,FALSE,,17/09/2024 19:30,21.26783214,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.231,TRUE,FALSE,Residential,"10.525053,7.418478",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 19:45,FALSE,,17/09/2024 19:45,21.10720022,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.232,TRUE,FALSE,Residential,"10.525053,7.418479",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 20:00,FALSE,,17/09/2024 20:00,21.58430084,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.233,TRUE,FALSE,Residential,"10.525053,7.418480",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 20:15,FALSE,,17/09/2024 20:15,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.234,TRUE,FALSE,Residential,"10.525053,7.418481",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 20:30,FALSE,,17/09/2024 20:30,21.09535784,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.235,TRUE,FALSE,Residential,"10.525053,7.418482",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 20:45,FALSE,,17/09/2024 20:45,21.23120647,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.236,TRUE,FALSE,Residential,"10.525053,7.418483",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 21:00,FALSE,,17/09/2024 21:00,22.20584729,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.237,TRUE,FALSE,Residential,"10.525053,7.418484",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 21:15,FALSE,,17/09/2024 21:15,21.67022871,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.238,TRUE,FALSE,Residential,"10.525053,7.418485",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 21:30,FALSE,,17/09/2024 21:30,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.239,TRUE,FALSE,Residential,"10.525053,7.418486",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 21:45,FALSE,,17/09/2024 21:45,21.49990877,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.24,TRUE,FALSE,Residential,"10.525053,7.418487",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 22:00,FALSE,,17/09/2024 22:00,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.241,TRUE,FALSE,Residential,"10.525053,7.418488",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 22:15,FALSE,,17/09/2024 22:15,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.242,TRUE,FALSE,Residential,"10.525053,7.418489",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 22:30,FALSE,,17/09/2024 22:30,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.243,TRUE,FALSE,Residential,"10.525053,7.418490",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 22:45,FALSE,,17/09/2024 22:45,21.38746425,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.244,TRUE,FALSE,Residential,"10.525053,7.418491",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 23:00,FALSE,,17/09/2024 23:00,22.16456165,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.245,TRUE,FALSE,Residential,"10.525053,7.418492",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 23:15,FALSE,,17/09/2024 23:15,21.54363335,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.246,TRUE,FALSE,Residential,"10.525053,7.418493",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 23:30,FALSE,,17/09/2024 23:30,21.15519278,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.247,TRUE,FALSE,Residential,"10.525053,7.418494",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2024 23:45,FALSE,,17/09/2024 23:45,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.248,TRUE,FALSE,Residential,"10.525053,7.418495",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 00:00,FALSE,,18/09/2024 00:00,21.42942027,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.249,TRUE,FALSE,Residential,"10.525053,7.418496",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 00:15,FALSE,,18/09/2024 00:15,21.20096304,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.25,TRUE,FALSE,Residential,"10.525053,7.418497",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 00:30,FALSE,,18/09/2024 00:30,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.251,TRUE,FALSE,Residential,"10.525053,7.418498",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 00:45,FALSE,,18/09/2024 00:45,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.252,TRUE,FALSE,Residential,"10.525053,7.418499",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 01:00,FALSE,,18/09/2024 01:00,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.253,TRUE,FALSE,Residential,"10.525053,7.418500",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 01:15,FALSE,,18/09/2024 01:15,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.254,TRUE,FALSE,Residential,"10.525053,7.418501",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 01:30,FALSE,,18/09/2024 01:30,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.255,TRUE,FALSE,Residential,"10.525053,7.418502",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 01:45,FALSE,,18/09/2024 01:45,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.256,TRUE,FALSE,Residential,"10.525053,7.418503",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 02:00,FALSE,,18/09/2024 02:00,21.88353401,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.257,TRUE,FALSE,Residential,"10.525053,7.418504",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 02:15,FALSE,,18/09/2024 02:15,21.64886481,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.258,TRUE,FALSE,Residential,"10.525053,7.418505",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 02:30,FALSE,,18/09/2024 02:30,21.72898303,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.259,TRUE,FALSE,Residential,"10.525053,7.418506",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 02:45,FALSE,,18/09/2024 02:45,21.06653164,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.26,TRUE,FALSE,Residential,"10.525053,7.418507",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 03:00,FALSE,,18/09/2024 03:00,21,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.261,TRUE,FALSE,Residential,"10.525053,7.418508",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 03:15,FALSE,,18/09/2024 03:15,21.14957486,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.262,TRUE,FALSE,Residential,"10.525053,7.418509",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 03:30,FALSE,,18/09/2024 03:30,21.82782377,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.263,TRUE,FALSE,Residential,"10.525053,7.418510",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 03:45,FALSE,,18/09/2024 03:45,21.5812795,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.264,TRUE,FALSE,Residential,"10.525053,7.418511",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 04:00,FALSE,,18/09/2024 04:00,22.50276698,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.265,TRUE,FALSE,Residential,"10.525053,7.418512",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2024 04:15,FALSE,,18/09/2024 04:15,22.13379098,0,0,0.251402906,90,0,FALSE,220,0,0.9,1.266,TRUE,FALSE,Residential,"10.525053,7.418513",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
